class,video_path,video_name
goal,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/goal/24868.mp4,24868.mp4
goal,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/goal/24875.mp4,24875.mp4
goal,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/goal/65829.mp4,65829.mp4
goal,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/goal/24881.mp4,24881.mp4
goal,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/goal/24870.mp4,24870.mp4
goal,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/goal/24869.mp4,24869.mp4
another,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/another/02700.mp4,02700.mp4
another,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/another/02701.mp4,02701.mp4
another,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/another/02706.mp4,02706.mp4
another,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/another/02699.mp4,02699.mp4
another,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/another/02697.mp4,02697.mp4
another,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/another/02698.mp4,02698.mp4
replace,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/replace/47332.mp4,47332.mp4
replace,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/replace/47337.mp4,47337.mp4
replace,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/replace/66392.mp4,66392.mp4
replace,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/replace/47333.mp4,47333.mp4
replace,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/replace/47335.mp4,47335.mp4
calculate,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/calculate/08628.mp4,08628.mp4
calculate,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/calculate/08626.mp4,08626.mp4
calculate,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/calculate/08627.mp4,08627.mp4
calculate,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/calculate/08625.mp4,08625.mp4
calculate,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/calculate/08633.mp4,08633.mp4
calculate,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/calculate/08631.mp4,08631.mp4
calculate,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/calculate/08624.mp4,08624.mp4
boy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/boy/07458.mp4,07458.mp4
boy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/boy/07462.mp4,07462.mp4
boy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/boy/07453.mp4,07453.mp4
boy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/boy/07455.mp4,07455.mp4
boy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/boy/69245.mp4,69245.mp4
boy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/boy/07452.mp4,07452.mp4
boy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/boy/07454.mp4,07454.mp4
boy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/boy/65245.mp4,65245.mp4
vote,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/vote/61997.mp4,61997.mp4
vote,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/vote/61992.mp4,61992.mp4
vote,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/vote/62003.mp4,62003.mp4
vote,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/vote/61995.mp4,61995.mp4
vote,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/vote/61994.mp4,61994.mp4
vote,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/vote/61996.mp4,61996.mp4
vote,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/vote/62000.mp4,62000.mp4
vote,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/vote/61993.mp4,61993.mp4
situation,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/situation/51935.mp4,51935.mp4
situation,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/situation/51934.mp4,51934.mp4
situation,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/situation/66489.mp4,66489.mp4
situation,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/situation/51937.mp4,51937.mp4
situation,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/situation/51940.mp4,51940.mp4
situation,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/situation/51933.mp4,51933.mp4
shape,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/shape/50838.mp4,50838.mp4
shape,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/shape/50835.mp4,50835.mp4
shape,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/shape/50845.mp4,50845.mp4
shape,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/shape/50841.mp4,50841.mp4
shape,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/shape/50836.mp4,50836.mp4
shape,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/shape/69465.mp4,69465.mp4
shape,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/shape/50837.mp4,50837.mp4
skunk,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/skunk/52215.mp4,52215.mp4
skunk,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/skunk/52214.mp4,52214.mp4
skunk,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/skunk/52221.mp4,52221.mp4
skunk,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/skunk/52216.mp4,52216.mp4
skunk,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/skunk/52217.mp4,52217.mp4
decide,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/decide/15043.mp4,15043.mp4
decide,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/decide/65449.mp4,65449.mp4
decide,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/decide/15037.mp4,15037.mp4
decide,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/decide/15032.mp4,15032.mp4
decide,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/decide/15033.mp4,15033.mp4
decide,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/decide/65450.mp4,65450.mp4
decide,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/decide/15034.mp4,15034.mp4
decide,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/decide/15035.mp4,15035.mp4
decide,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/decide/15038.mp4,15038.mp4
grow,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/grow/69354.mp4,69354.mp4
grow,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/grow/25846.mp4,25846.mp4
grow,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/grow/25847.mp4,25847.mp4
grow,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/grow/25844.mp4,25844.mp4
grow,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/grow/25850.mp4,25850.mp4
grow,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/grow/25852.mp4,25852.mp4
spell,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/spell/53775.mp4,53775.mp4
spell,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/spell/53772.mp4,53772.mp4
spell,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/spell/53771.mp4,53771.mp4
spell,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/spell/69487.mp4,69487.mp4
spell,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/spell/53773.mp4,53773.mp4
spell,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/spell/53778.mp4,53778.mp4
morning,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/morning/36858.mp4,36858.mp4
morning,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/morning/36863.mp4,36863.mp4
morning,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/morning/36866.mp4,36866.mp4
morning,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/morning/36860.mp4,36860.mp4
morning,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/morning/36857.mp4,36857.mp4
morning,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/morning/36859.mp4,36859.mp4
embarrass,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/embarrass/18899.mp4,18899.mp4
embarrass,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/embarrass/18903.mp4,18903.mp4
embarrass,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/embarrass/18898.mp4,18898.mp4
embarrass,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/embarrass/65626.mp4,65626.mp4
embarrass,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/embarrass/18900.mp4,18900.mp4
embarrass,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/embarrass/18897.mp4,18897.mp4
danger,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/danger/14648.mp4,14648.mp4
danger,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/danger/14646.mp4,14646.mp4
danger,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/danger/14645.mp4,14645.mp4
danger,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/danger/14650.mp4,14650.mp4
danger,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/danger/14647.mp4,14647.mp4
robber,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/robber/48311.mp4,48311.mp4
robber,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/robber/48307.mp4,48307.mp4
robber,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/robber/48313.mp4,48313.mp4
robber,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/robber/48308.mp4,48308.mp4
robber,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/robber/48306.mp4,48306.mp4
honest,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/honest/27827.mp4,27827.mp4
honest,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/honest/27824.mp4,27824.mp4
honest,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/honest/27826.mp4,27826.mp4
honest,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/honest/27829.mp4,27829.mp4
honest,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/honest/27823.mp4,27823.mp4
arrest,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/arrest/03417.mp4,03417.mp4
arrest,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/arrest/03420.mp4,03420.mp4
arrest,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/arrest/03419.mp4,03419.mp4
arrest,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/arrest/03430.mp4,03430.mp4
arrest,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/arrest/03418.mp4,03418.mp4
arrest,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/arrest/03425.mp4,03425.mp4
write,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/write/69544.mp4,69544.mp4
write,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/write/64065.mp4,64065.mp4
write,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/write/64061.mp4,64061.mp4
write,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/write/64059.mp4,64059.mp4
write,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/write/64058.mp4,64058.mp4
write,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/write/66815.mp4,66815.mp4
write,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/write/64068.mp4,64068.mp4
write,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/write/64060.mp4,64060.mp4
write,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/write/64057.mp4,64057.mp4
write,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/write/64056.mp4,64056.mp4
melt,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/melt/35567.mp4,35567.mp4
melt,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/melt/35568.mp4,35568.mp4
melt,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/melt/35569.mp4,35569.mp4
melt,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/melt/35570.mp4,35570.mp4
melt,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/melt/35572.mp4,35572.mp4
nephew,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/nephew/37984.mp4,37984.mp4
nephew,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/nephew/37988.mp4,37988.mp4
nephew,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/nephew/37989.mp4,37989.mp4
nephew,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/nephew/37993.mp4,37993.mp4
nephew,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/nephew/37986.mp4,37986.mp4
nephew,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/nephew/37985.mp4,37985.mp4
nephew,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/nephew/37987.mp4,37987.mp4
paint,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/paint/40847.mp4,40847.mp4
paint,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/paint/40837.mp4,40837.mp4
paint,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/paint/40841.mp4,40841.mp4
paint,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/paint/40834.mp4,40834.mp4
paint,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/paint/40835.mp4,40835.mp4
paint,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/paint/40840.mp4,40840.mp4
paint,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/paint/40836.mp4,40836.mp4
bar,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/bar/05086.mp4,05086.mp4
bar,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/bar/05098.mp4,05098.mp4
bar,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/bar/05089.mp4,05089.mp4
bar,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/bar/65137.mp4,65137.mp4
bar,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/bar/05103.mp4,05103.mp4
bar,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/bar/05095.mp4,05095.mp4
bar,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/bar/05088.mp4,05088.mp4
bar,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/bar/05102.mp4,05102.mp4
bar,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/bar/05090.mp4,05090.mp4
bar,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/bar/05097.mp4,05097.mp4
bar,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/bar/05087.mp4,05087.mp4
damage,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/damage/14604.mp4,14604.mp4
damage,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/damage/14602.mp4,14602.mp4
damage,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/damage/14608.mp4,14608.mp4
damage,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/damage/14606.mp4,14606.mp4
international,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/international/30217.mp4,30217.mp4
international,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/international/30219.mp4,30219.mp4
international,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/international/30223.mp4,30223.mp4
new york,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/new york/38214.mp4,38214.mp4
new york,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/new york/38216.mp4,38216.mp4
new york,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/new york/38212.mp4,38212.mp4
new york,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/new york/38211.mp4,38211.mp4
audiology,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/audiology/04141.mp4,04141.mp4
audiology,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/audiology/04137.mp4,04137.mp4
audiology,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/audiology/04139.mp4,04139.mp4
audiology,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/audiology/04136.mp4,04136.mp4
book,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/book/07068.mp4,07068.mp4
book,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/book/07074.mp4,07074.mp4
book,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/book/07099.mp4,07099.mp4
book,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/book/69241.mp4,69241.mp4
book,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/book/07069.mp4,07069.mp4
book,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/book/07070.mp4,07070.mp4
exaggerate,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/exaggerate/20022.mp4,20022.mp4
exaggerate,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/exaggerate/20023.mp4,20023.mp4
exaggerate,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/exaggerate/20024.mp4,20024.mp4
exaggerate,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/exaggerate/20027.mp4,20027.mp4
exaggerate,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/exaggerate/20030.mp4,20030.mp4
kneel,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/kneel/31833.mp4,31833.mp4
kneel,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/kneel/31836.mp4,31836.mp4
kneel,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/kneel/31834.mp4,31834.mp4
kneel,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/kneel/31838.mp4,31838.mp4
kneel,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/kneel/31835.mp4,31835.mp4
depend,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/depend/15602.mp4,15602.mp4
depend,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/depend/15606.mp4,15606.mp4
depend,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/depend/15607.mp4,15607.mp4
depend,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/depend/15610.mp4,15610.mp4
depend,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/depend/15601.mp4,15601.mp4
depend,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/depend/65465.mp4,65465.mp4
depend,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/depend/15603.mp4,15603.mp4
disagree,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/disagree/16432.mp4,16432.mp4
disagree,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/disagree/16430.mp4,16430.mp4
disagree,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/disagree/16429.mp4,16429.mp4
disagree,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/disagree/16431.mp4,16431.mp4
disagree,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/disagree/16436.mp4,16436.mp4
disagree,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/disagree/16428.mp4,16428.mp4
request,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/request/47450.mp4,47450.mp4
request,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/request/47451.mp4,47451.mp4
request,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/request/47452.mp4,47452.mp4
request,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/request/47457.mp4,47457.mp4
request,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/request/47453.mp4,47453.mp4
rage,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/rage/45932.mp4,45932.mp4
rage,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/rage/45929.mp4,45929.mp4
rage,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/rage/45928.mp4,45928.mp4
rage,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/rage/45930.mp4,45930.mp4
rage,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/rage/45936.mp4,45936.mp4
skeleton,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/skeleton/52087.mp4,52087.mp4
skeleton,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/skeleton/52082.mp4,52082.mp4
skeleton,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/skeleton/52089.mp4,52089.mp4
skeleton,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/skeleton/52086.mp4,52086.mp4
skeleton,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/skeleton/52083.mp4,52083.mp4
clock,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/clock/11199.mp4,11199.mp4
clock,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/clock/11200.mp4,11200.mp4
clock,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/clock/11203.mp4,11203.mp4
clock,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/clock/11198.mp4,11198.mp4
clock,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/clock/11214.mp4,11214.mp4
radio,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/radio/45908.mp4,45908.mp4
radio,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/radio/45916.mp4,45916.mp4
radio,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/radio/45909.mp4,45909.mp4
radio,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/radio/45910.mp4,45910.mp4
radio,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/radio/45907.mp4,45907.mp4
radio,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/radio/45912.mp4,45912.mp4
yellow,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/yellow/64264.mp4,64264.mp4
yellow,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/yellow/64271.mp4,64271.mp4
yellow,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/yellow/69545.mp4,69545.mp4
yellow,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/yellow/66819.mp4,66819.mp4
yellow,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/yellow/64262.mp4,64262.mp4
yellow,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/yellow/64263.mp4,64263.mp4
yellow,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/yellow/64266.mp4,64266.mp4
yellow,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/yellow/64261.mp4,64261.mp4
purple,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/purple/69440.mp4,69440.mp4
purple,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/purple/45434.mp4,45434.mp4
purple,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/purple/66355.mp4,66355.mp4
purple,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/purple/45438.mp4,45438.mp4
purple,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/purple/45436.mp4,45436.mp4
purple,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/purple/45435.mp4,45435.mp4
purple,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/purple/45433.mp4,45433.mp4
purple,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/purple/45443.mp4,45443.mp4
more,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/more/36828.mp4,36828.mp4
more,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/more/36836.mp4,36836.mp4
more,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/more/36834.mp4,36834.mp4
more,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/more/36840.mp4,36840.mp4
more,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/more/36829.mp4,36829.mp4
more,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/more/69401.mp4,69401.mp4
more,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/more/36830.mp4,36830.mp4
more,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/more/36827.mp4,36827.mp4
guide,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/guide/25945.mp4,25945.mp4
guide,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/guide/25946.mp4,25946.mp4
guide,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/guide/25942.mp4,25942.mp4
guide,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/guide/25941.mp4,25941.mp4
guide,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/guide/25948.mp4,25948.mp4
relax,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/relax/47063.mp4,47063.mp4
relax,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/relax/47059.mp4,47059.mp4
relax,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/relax/47066.mp4,47066.mp4
relax,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/relax/47060.mp4,47060.mp4
buy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/buy/08483.mp4,08483.mp4
buy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/buy/08488.mp4,08488.mp4
buy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/buy/08485.mp4,08485.mp4
buy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/buy/69255.mp4,69255.mp4
buy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/buy/08482.mp4,08482.mp4
buy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/buy/08484.mp4,08484.mp4
buy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/buy/08486.mp4,08486.mp4
buy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/buy/65282.mp4,65282.mp4
buy,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/buy/08492.mp4,08492.mp4
nine,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/nine/38373.mp4,38373.mp4
nine,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/nine/38378.mp4,38378.mp4
nine,/kaggle/input/sign-language-dataset-wlasl-videos/dataset/SL/nine/38374.mp4,38374.mp4
