class,video_path,video_name
company,/content/sign-language-dataset-wlasl-videos/dataset/SL/company/12104.mp4,12104.mp4
company,/content/sign-language-dataset-wlasl-videos/dataset/SL/company/12100.mp4,12100.mp4
company,/content/sign-language-dataset-wlasl-videos/dataset/SL/company/12101.mp4,12101.mp4
pursue,/content/sign-language-dataset-wlasl-videos/dataset/SL/pursue/45471.mp4,45471.mp4
pursue,/content/sign-language-dataset-wlasl-videos/dataset/SL/pursue/45473.mp4,45473.mp4
pursue,/content/sign-language-dataset-wlasl-videos/dataset/SL/pursue/45469.mp4,45469.mp4
pursue,/content/sign-language-dataset-wlasl-videos/dataset/SL/pursue/45468.mp4,45468.mp4
hawaii,/content/sign-language-dataset-wlasl-videos/dataset/SL/hawaii/26806.mp4,26806.mp4
hawaii,/content/sign-language-dataset-wlasl-videos/dataset/SL/hawaii/26799.mp4,26799.mp4
hawaii,/content/sign-language-dataset-wlasl-videos/dataset/SL/hawaii/26810.mp4,26810.mp4
hawaii,/content/sign-language-dataset-wlasl-videos/dataset/SL/hawaii/26801.mp4,26801.mp4
hawaii,/content/sign-language-dataset-wlasl-videos/dataset/SL/hawaii/26800.mp4,26800.mp4
hawaii,/content/sign-language-dataset-wlasl-videos/dataset/SL/hawaii/26802.mp4,26802.mp4
hawaii,/content/sign-language-dataset-wlasl-videos/dataset/SL/hawaii/26807.mp4,26807.mp4
identify,/content/sign-language-dataset-wlasl-videos/dataset/SL/identify/28683.mp4,28683.mp4
identify,/content/sign-language-dataset-wlasl-videos/dataset/SL/identify/28675.mp4,28675.mp4
identify,/content/sign-language-dataset-wlasl-videos/dataset/SL/identify/28680.mp4,28680.mp4
identify,/content/sign-language-dataset-wlasl-videos/dataset/SL/identify/28681.mp4,28681.mp4
identify,/content/sign-language-dataset-wlasl-videos/dataset/SL/identify/65919.mp4,65919.mp4
environment,/content/sign-language-dataset-wlasl-videos/dataset/SL/environment/19406.mp4,19406.mp4
environment,/content/sign-language-dataset-wlasl-videos/dataset/SL/environment/19407.mp4,19407.mp4
environment,/content/sign-language-dataset-wlasl-videos/dataset/SL/environment/19412.mp4,19412.mp4
environment,/content/sign-language-dataset-wlasl-videos/dataset/SL/environment/65638.mp4,65638.mp4
environment,/content/sign-language-dataset-wlasl-videos/dataset/SL/environment/65639.mp4,65639.mp4
environment,/content/sign-language-dataset-wlasl-videos/dataset/SL/environment/19414.mp4,19414.mp4
environment,/content/sign-language-dataset-wlasl-videos/dataset/SL/environment/19409.mp4,19409.mp4
environment,/content/sign-language-dataset-wlasl-videos/dataset/SL/environment/19410.mp4,19410.mp4
environment,/content/sign-language-dataset-wlasl-videos/dataset/SL/environment/19411.mp4,19411.mp4
environment,/content/sign-language-dataset-wlasl-videos/dataset/SL/environment/19413.mp4,19413.mp4
environment,/content/sign-language-dataset-wlasl-videos/dataset/SL/environment/19418.mp4,19418.mp4
environment,/content/sign-language-dataset-wlasl-videos/dataset/SL/environment/19408.mp4,19408.mp4
lion,/content/sign-language-dataset-wlasl-videos/dataset/SL/lion/33392.mp4,33392.mp4
lion,/content/sign-language-dataset-wlasl-videos/dataset/SL/lion/33398.mp4,33398.mp4
lion,/content/sign-language-dataset-wlasl-videos/dataset/SL/lion/33394.mp4,33394.mp4
lion,/content/sign-language-dataset-wlasl-videos/dataset/SL/lion/33393.mp4,33393.mp4
lion,/content/sign-language-dataset-wlasl-videos/dataset/SL/lion/33391.mp4,33391.mp4
lion,/content/sign-language-dataset-wlasl-videos/dataset/SL/lion/33395.mp4,33395.mp4
counsel,/content/sign-language-dataset-wlasl-videos/dataset/SL/counsel/13501.mp4,13501.mp4
counsel,/content/sign-language-dataset-wlasl-videos/dataset/SL/counsel/13500.mp4,13500.mp4
counsel,/content/sign-language-dataset-wlasl-videos/dataset/SL/counsel/65412.mp4,65412.mp4
counsel,/content/sign-language-dataset-wlasl-videos/dataset/SL/counsel/13503.mp4,13503.mp4
counsel,/content/sign-language-dataset-wlasl-videos/dataset/SL/counsel/13499.mp4,13499.mp4
plenty,/content/sign-language-dataset-wlasl-videos/dataset/SL/plenty/43257.mp4,43257.mp4
plenty,/content/sign-language-dataset-wlasl-videos/dataset/SL/plenty/43254.mp4,43254.mp4
plenty,/content/sign-language-dataset-wlasl-videos/dataset/SL/plenty/43261.mp4,43261.mp4
plenty,/content/sign-language-dataset-wlasl-videos/dataset/SL/plenty/43258.mp4,43258.mp4
plenty,/content/sign-language-dataset-wlasl-videos/dataset/SL/plenty/43255.mp4,43255.mp4
july,/content/sign-language-dataset-wlasl-videos/dataset/SL/july/31306.mp4,31306.mp4
july,/content/sign-language-dataset-wlasl-videos/dataset/SL/july/31302.mp4,31302.mp4
july,/content/sign-language-dataset-wlasl-videos/dataset/SL/july/31300.mp4,31300.mp4
july,/content/sign-language-dataset-wlasl-videos/dataset/SL/july/31303.mp4,31303.mp4
july,/content/sign-language-dataset-wlasl-videos/dataset/SL/july/31301.mp4,31301.mp4
highway,/content/sign-language-dataset-wlasl-videos/dataset/SL/highway/27445.mp4,27445.mp4
highway,/content/sign-language-dataset-wlasl-videos/dataset/SL/highway/27448.mp4,27448.mp4
highway,/content/sign-language-dataset-wlasl-videos/dataset/SL/highway/27446.mp4,27446.mp4
highway,/content/sign-language-dataset-wlasl-videos/dataset/SL/highway/27447.mp4,27447.mp4
highway,/content/sign-language-dataset-wlasl-videos/dataset/SL/highway/27450.mp4,27450.mp4
highway,/content/sign-language-dataset-wlasl-videos/dataset/SL/highway/27452.mp4,27452.mp4
highway,/content/sign-language-dataset-wlasl-videos/dataset/SL/highway/27451.mp4,27451.mp4
highway,/content/sign-language-dataset-wlasl-videos/dataset/SL/highway/27456.mp4,27456.mp4
closet,/content/sign-language-dataset-wlasl-videos/dataset/SL/closet/11293.mp4,11293.mp4
closet,/content/sign-language-dataset-wlasl-videos/dataset/SL/closet/11286.mp4,11286.mp4
closet,/content/sign-language-dataset-wlasl-videos/dataset/SL/closet/11284.mp4,11284.mp4
closet,/content/sign-language-dataset-wlasl-videos/dataset/SL/closet/11285.mp4,11285.mp4
closet,/content/sign-language-dataset-wlasl-videos/dataset/SL/closet/11287.mp4,11287.mp4
sweden,/content/sign-language-dataset-wlasl-videos/dataset/SL/sweden/56272.mp4,56272.mp4
sweden,/content/sign-language-dataset-wlasl-videos/dataset/SL/sweden/56271.mp4,56271.mp4
sweden,/content/sign-language-dataset-wlasl-videos/dataset/SL/sweden/56276.mp4,56276.mp4
sweden,/content/sign-language-dataset-wlasl-videos/dataset/SL/sweden/56273.mp4,56273.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/17709.mp4,17709.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/17713.mp4,17713.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/17710.mp4,17710.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/17723.mp4,17723.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/17734.mp4,17734.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/17721.mp4,17721.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/65539.mp4,65539.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/65540.mp4,65540.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/69302.mp4,69302.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/17722.mp4,17722.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/17712.mp4,17712.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/17724.mp4,17724.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/17720.mp4,17720.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/17711.mp4,17711.mp4
drink,/content/sign-language-dataset-wlasl-videos/dataset/SL/drink/17733.mp4,17733.mp4
lobster,/content/sign-language-dataset-wlasl-videos/dataset/SL/lobster/33640.mp4,33640.mp4
lobster,/content/sign-language-dataset-wlasl-videos/dataset/SL/lobster/33648.mp4,33648.mp4
lobster,/content/sign-language-dataset-wlasl-videos/dataset/SL/lobster/33639.mp4,33639.mp4
lobster,/content/sign-language-dataset-wlasl-videos/dataset/SL/lobster/33646.mp4,33646.mp4
lobster,/content/sign-language-dataset-wlasl-videos/dataset/SL/lobster/33642.mp4,33642.mp4
lobster,/content/sign-language-dataset-wlasl-videos/dataset/SL/lobster/33641.mp4,33641.mp4
lobster,/content/sign-language-dataset-wlasl-videos/dataset/SL/lobster/33643.mp4,33643.mp4
first,/content/sign-language-dataset-wlasl-videos/dataset/SL/first/22095.mp4,22095.mp4
first,/content/sign-language-dataset-wlasl-videos/dataset/SL/first/65729.mp4,65729.mp4
first,/content/sign-language-dataset-wlasl-videos/dataset/SL/first/65730.mp4,65730.mp4
first,/content/sign-language-dataset-wlasl-videos/dataset/SL/first/22085.mp4,22085.mp4
first,/content/sign-language-dataset-wlasl-videos/dataset/SL/first/22098.mp4,22098.mp4
first,/content/sign-language-dataset-wlasl-videos/dataset/SL/first/65728.mp4,65728.mp4
first,/content/sign-language-dataset-wlasl-videos/dataset/SL/first/22087.mp4,22087.mp4
first,/content/sign-language-dataset-wlasl-videos/dataset/SL/first/22086.mp4,22086.mp4
first,/content/sign-language-dataset-wlasl-videos/dataset/SL/first/22094.mp4,22094.mp4
baptize,/content/sign-language-dataset-wlasl-videos/dataset/SL/baptize/05019.mp4,05019.mp4
baptize,/content/sign-language-dataset-wlasl-videos/dataset/SL/baptize/05017.mp4,05017.mp4
baptize,/content/sign-language-dataset-wlasl-videos/dataset/SL/baptize/05025.mp4,05025.mp4
baptize,/content/sign-language-dataset-wlasl-videos/dataset/SL/baptize/05020.mp4,05020.mp4
baptize,/content/sign-language-dataset-wlasl-videos/dataset/SL/baptize/05018.mp4,05018.mp4
both,/content/sign-language-dataset-wlasl-videos/dataset/SL/both/07271.mp4,07271.mp4
both,/content/sign-language-dataset-wlasl-videos/dataset/SL/both/69242.mp4,69242.mp4
both,/content/sign-language-dataset-wlasl-videos/dataset/SL/both/65233.mp4,65233.mp4
both,/content/sign-language-dataset-wlasl-videos/dataset/SL/both/07273.mp4,07273.mp4
both,/content/sign-language-dataset-wlasl-videos/dataset/SL/both/07274.mp4,07274.mp4
both,/content/sign-language-dataset-wlasl-videos/dataset/SL/both/07277.mp4,07277.mp4
both,/content/sign-language-dataset-wlasl-videos/dataset/SL/both/07272.mp4,07272.mp4
keep,/content/sign-language-dataset-wlasl-videos/dataset/SL/keep/31496.mp4,31496.mp4
keep,/content/sign-language-dataset-wlasl-videos/dataset/SL/keep/31487.mp4,31487.mp4
keep,/content/sign-language-dataset-wlasl-videos/dataset/SL/keep/31491.mp4,31491.mp4
keep,/content/sign-language-dataset-wlasl-videos/dataset/SL/keep/31486.mp4,31486.mp4
keep,/content/sign-language-dataset-wlasl-videos/dataset/SL/keep/31488.mp4,31488.mp4
keep,/content/sign-language-dataset-wlasl-videos/dataset/SL/keep/65987.mp4,65987.mp4
keep,/content/sign-language-dataset-wlasl-videos/dataset/SL/keep/31485.mp4,31485.mp4
decrease,/content/sign-language-dataset-wlasl-videos/dataset/SL/decrease/15116.mp4,15116.mp4
decrease,/content/sign-language-dataset-wlasl-videos/dataset/SL/decrease/15120.mp4,15120.mp4
decrease,/content/sign-language-dataset-wlasl-videos/dataset/SL/decrease/15110.mp4,15110.mp4
decrease,/content/sign-language-dataset-wlasl-videos/dataset/SL/decrease/15111.mp4,15111.mp4
decrease,/content/sign-language-dataset-wlasl-videos/dataset/SL/decrease/15112.mp4,15112.mp4
notice,/content/sign-language-dataset-wlasl-videos/dataset/SL/notice/66193.mp4,66193.mp4
notice,/content/sign-language-dataset-wlasl-videos/dataset/SL/notice/38871.mp4,38871.mp4
notice,/content/sign-language-dataset-wlasl-videos/dataset/SL/notice/38878.mp4,38878.mp4
notice,/content/sign-language-dataset-wlasl-videos/dataset/SL/notice/38873.mp4,38873.mp4
notice,/content/sign-language-dataset-wlasl-videos/dataset/SL/notice/38872.mp4,38872.mp4
notice,/content/sign-language-dataset-wlasl-videos/dataset/SL/notice/38875.mp4,38875.mp4
save,/content/sign-language-dataset-wlasl-videos/dataset/SL/save/49379.mp4,49379.mp4
save,/content/sign-language-dataset-wlasl-videos/dataset/SL/save/49380.mp4,49380.mp4
save,/content/sign-language-dataset-wlasl-videos/dataset/SL/save/49383.mp4,49383.mp4
save,/content/sign-language-dataset-wlasl-videos/dataset/SL/save/49371.mp4,49371.mp4
save,/content/sign-language-dataset-wlasl-videos/dataset/SL/save/49374.mp4,49374.mp4
save,/content/sign-language-dataset-wlasl-videos/dataset/SL/save/49378.mp4,49378.mp4
save,/content/sign-language-dataset-wlasl-videos/dataset/SL/save/49384.mp4,49384.mp4
save,/content/sign-language-dataset-wlasl-videos/dataset/SL/save/49372.mp4,49372.mp4
cannot,/content/sign-language-dataset-wlasl-videos/dataset/SL/cannot/08967.mp4,08967.mp4
cannot,/content/sign-language-dataset-wlasl-videos/dataset/SL/cannot/65301.mp4,65301.mp4
cannot,/content/sign-language-dataset-wlasl-videos/dataset/SL/cannot/08972.mp4,08972.mp4
cannot,/content/sign-language-dataset-wlasl-videos/dataset/SL/cannot/08968.mp4,08968.mp4
cannot,/content/sign-language-dataset-wlasl-videos/dataset/SL/cannot/08970.mp4,08970.mp4
cannot,/content/sign-language-dataset-wlasl-videos/dataset/SL/cannot/08974.mp4,08974.mp4
flower,/content/sign-language-dataset-wlasl-videos/dataset/SL/flower/22548.mp4,22548.mp4
flower,/content/sign-language-dataset-wlasl-videos/dataset/SL/flower/22549.mp4,22549.mp4
flower,/content/sign-language-dataset-wlasl-videos/dataset/SL/flower/65746.mp4,65746.mp4
flower,/content/sign-language-dataset-wlasl-videos/dataset/SL/flower/22551.mp4,22551.mp4
flower,/content/sign-language-dataset-wlasl-videos/dataset/SL/flower/22553.mp4,22553.mp4
flower,/content/sign-language-dataset-wlasl-videos/dataset/SL/flower/22550.mp4,22550.mp4
flower,/content/sign-language-dataset-wlasl-videos/dataset/SL/flower/22558.mp4,22558.mp4
truck,/content/sign-language-dataset-wlasl-videos/dataset/SL/truck/66677.mp4,66677.mp4
truck,/content/sign-language-dataset-wlasl-videos/dataset/SL/truck/59765.mp4,59765.mp4
truck,/content/sign-language-dataset-wlasl-videos/dataset/SL/truck/66678.mp4,66678.mp4
truck,/content/sign-language-dataset-wlasl-videos/dataset/SL/truck/59774.mp4,59774.mp4
truck,/content/sign-language-dataset-wlasl-videos/dataset/SL/truck/59768.mp4,59768.mp4
truck,/content/sign-language-dataset-wlasl-videos/dataset/SL/truck/59764.mp4,59764.mp4
beside,/content/sign-language-dataset-wlasl-videos/dataset/SL/beside/06001.mp4,06001.mp4
beside,/content/sign-language-dataset-wlasl-videos/dataset/SL/beside/05998.mp4,05998.mp4
beside,/content/sign-language-dataset-wlasl-videos/dataset/SL/beside/06002.mp4,06002.mp4
beside,/content/sign-language-dataset-wlasl-videos/dataset/SL/beside/06007.mp4,06007.mp4
beside,/content/sign-language-dataset-wlasl-videos/dataset/SL/beside/05999.mp4,05999.mp4
minus,/content/sign-language-dataset-wlasl-videos/dataset/SL/minus/36232.mp4,36232.mp4
minus,/content/sign-language-dataset-wlasl-videos/dataset/SL/minus/36235.mp4,36235.mp4
minus,/content/sign-language-dataset-wlasl-videos/dataset/SL/minus/36241.mp4,36241.mp4
minus,/content/sign-language-dataset-wlasl-videos/dataset/SL/minus/36231.mp4,36231.mp4
famous,/content/sign-language-dataset-wlasl-videos/dataset/SL/famous/21013.mp4,21013.mp4
famous,/content/sign-language-dataset-wlasl-videos/dataset/SL/famous/21009.mp4,21009.mp4
famous,/content/sign-language-dataset-wlasl-videos/dataset/SL/famous/65678.mp4,65678.mp4
famous,/content/sign-language-dataset-wlasl-videos/dataset/SL/famous/21011.mp4,21011.mp4
famous,/content/sign-language-dataset-wlasl-videos/dataset/SL/famous/21010.mp4,21010.mp4
famous,/content/sign-language-dataset-wlasl-videos/dataset/SL/famous/21015.mp4,21015.mp4
nineteen,/content/sign-language-dataset-wlasl-videos/dataset/SL/nineteen/38399.mp4,38399.mp4
nineteen,/content/sign-language-dataset-wlasl-videos/dataset/SL/nineteen/66178.mp4,66178.mp4
nineteen,/content/sign-language-dataset-wlasl-videos/dataset/SL/nineteen/38398.mp4,38398.mp4
nineteen,/content/sign-language-dataset-wlasl-videos/dataset/SL/nineteen/38396.mp4,38396.mp4
nineteen,/content/sign-language-dataset-wlasl-videos/dataset/SL/nineteen/38401.mp4,38401.mp4
nineteen,/content/sign-language-dataset-wlasl-videos/dataset/SL/nineteen/66177.mp4,66177.mp4
cafeteria,/content/sign-language-dataset-wlasl-videos/dataset/SL/cafeteria/08595.mp4,08595.mp4
cafeteria,/content/sign-language-dataset-wlasl-videos/dataset/SL/cafeteria/08589.mp4,08589.mp4
cafeteria,/content/sign-language-dataset-wlasl-videos/dataset/SL/cafeteria/08590.mp4,08590.mp4
cafeteria,/content/sign-language-dataset-wlasl-videos/dataset/SL/cafeteria/65284.mp4,65284.mp4
cafeteria,/content/sign-language-dataset-wlasl-videos/dataset/SL/cafeteria/08592.mp4,08592.mp4
cafeteria,/content/sign-language-dataset-wlasl-videos/dataset/SL/cafeteria/08587.mp4,08587.mp4
cafeteria,/content/sign-language-dataset-wlasl-videos/dataset/SL/cafeteria/08588.mp4,08588.mp4
cafeteria,/content/sign-language-dataset-wlasl-videos/dataset/SL/cafeteria/08593.mp4,08593.mp4
kill,/content/sign-language-dataset-wlasl-videos/dataset/SL/kill/31652.mp4,31652.mp4
kill,/content/sign-language-dataset-wlasl-videos/dataset/SL/kill/31649.mp4,31649.mp4
kill,/content/sign-language-dataset-wlasl-videos/dataset/SL/kill/31651.mp4,31651.mp4
kill,/content/sign-language-dataset-wlasl-videos/dataset/SL/kill/31654.mp4,31654.mp4
kill,/content/sign-language-dataset-wlasl-videos/dataset/SL/kill/31660.mp4,31660.mp4
kill,/content/sign-language-dataset-wlasl-videos/dataset/SL/kill/31650.mp4,31650.mp4
kill,/content/sign-language-dataset-wlasl-videos/dataset/SL/kill/31655.mp4,31655.mp4
kill,/content/sign-language-dataset-wlasl-videos/dataset/SL/kill/65992.mp4,65992.mp4
box,/content/sign-language-dataset-wlasl-videos/dataset/SL/box/07418.mp4,07418.mp4
box,/content/sign-language-dataset-wlasl-videos/dataset/SL/box/65244.mp4,65244.mp4
box,/content/sign-language-dataset-wlasl-videos/dataset/SL/box/07421.mp4,07421.mp4
box,/content/sign-language-dataset-wlasl-videos/dataset/SL/box/07420.mp4,07420.mp4
box,/content/sign-language-dataset-wlasl-videos/dataset/SL/box/07419.mp4,07419.mp4
box,/content/sign-language-dataset-wlasl-videos/dataset/SL/box/69244.mp4,69244.mp4
box,/content/sign-language-dataset-wlasl-videos/dataset/SL/box/07417.mp4,07417.mp4
box,/content/sign-language-dataset-wlasl-videos/dataset/SL/box/07424.mp4,07424.mp4
rainbow,/content/sign-language-dataset-wlasl-videos/dataset/SL/rainbow/45968.mp4,45968.mp4
rainbow,/content/sign-language-dataset-wlasl-videos/dataset/SL/rainbow/45969.mp4,45969.mp4
rainbow,/content/sign-language-dataset-wlasl-videos/dataset/SL/rainbow/45971.mp4,45971.mp4
rainbow,/content/sign-language-dataset-wlasl-videos/dataset/SL/rainbow/45975.mp4,45975.mp4
rainbow,/content/sign-language-dataset-wlasl-videos/dataset/SL/rainbow/45967.mp4,45967.mp4
eyeglasses,/content/sign-language-dataset-wlasl-videos/dataset/SL/eyeglasses/20631.mp4,20631.mp4
eyeglasses,/content/sign-language-dataset-wlasl-videos/dataset/SL/eyeglasses/20622.mp4,20622.mp4
eyeglasses,/content/sign-language-dataset-wlasl-videos/dataset/SL/eyeglasses/20629.mp4,20629.mp4
eyeglasses,/content/sign-language-dataset-wlasl-videos/dataset/SL/eyeglasses/20623.mp4,20623.mp4
wife,/content/sign-language-dataset-wlasl-videos/dataset/SL/wife/63329.mp4,63329.mp4
wife,/content/sign-language-dataset-wlasl-videos/dataset/SL/wife/63331.mp4,63331.mp4
wife,/content/sign-language-dataset-wlasl-videos/dataset/SL/wife/63328.mp4,63328.mp4
wife,/content/sign-language-dataset-wlasl-videos/dataset/SL/wife/66784.mp4,66784.mp4
wife,/content/sign-language-dataset-wlasl-videos/dataset/SL/wife/63327.mp4,63327.mp4
wife,/content/sign-language-dataset-wlasl-videos/dataset/SL/wife/63337.mp4,63337.mp4
wife,/content/sign-language-dataset-wlasl-videos/dataset/SL/wife/63332.mp4,63332.mp4
wife,/content/sign-language-dataset-wlasl-videos/dataset/SL/wife/63326.mp4,63326.mp4
wife,/content/sign-language-dataset-wlasl-videos/dataset/SL/wife/63330.mp4,63330.mp4
wife,/content/sign-language-dataset-wlasl-videos/dataset/SL/wife/66785.mp4,66785.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13647.mp4,13647.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/65415.mp4,65415.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13639.mp4,13639.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13635.mp4,13635.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13634.mp4,13634.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13642.mp4,13642.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13646.mp4,13646.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13638.mp4,13638.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13633.mp4,13633.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13632.mp4,13632.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13630.mp4,13630.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13640.mp4,13640.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13636.mp4,13636.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13631.mp4,13631.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13637.mp4,13637.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13641.mp4,13641.mp4
cousin,/content/sign-language-dataset-wlasl-videos/dataset/SL/cousin/13648.mp4,13648.mp4
off,/content/sign-language-dataset-wlasl-videos/dataset/SL/off/69418.mp4,69418.mp4
off,/content/sign-language-dataset-wlasl-videos/dataset/SL/off/39443.mp4,39443.mp4
off,/content/sign-language-dataset-wlasl-videos/dataset/SL/off/39447.mp4,39447.mp4
off,/content/sign-language-dataset-wlasl-videos/dataset/SL/off/39442.mp4,39442.mp4
off,/content/sign-language-dataset-wlasl-videos/dataset/SL/off/39452.mp4,39452.mp4
off,/content/sign-language-dataset-wlasl-videos/dataset/SL/off/39444.mp4,39444.mp4
off,/content/sign-language-dataset-wlasl-videos/dataset/SL/off/39453.mp4,39453.mp4
christ,/content/sign-language-dataset-wlasl-videos/dataset/SL/christ/10679.mp4,10679.mp4
christ,/content/sign-language-dataset-wlasl-videos/dataset/SL/christ/10680.mp4,10680.mp4
christ,/content/sign-language-dataset-wlasl-videos/dataset/SL/christ/10682.mp4,10682.mp4
christ,/content/sign-language-dataset-wlasl-videos/dataset/SL/christ/10684.mp4,10684.mp4
theme,/content/sign-language-dataset-wlasl-videos/dataset/SL/theme/57748.mp4,57748.mp4
theme,/content/sign-language-dataset-wlasl-videos/dataset/SL/theme/57750.mp4,57750.mp4
theme,/content/sign-language-dataset-wlasl-videos/dataset/SL/theme/57745.mp4,57745.mp4
theme,/content/sign-language-dataset-wlasl-videos/dataset/SL/theme/57744.mp4,57744.mp4
theme,/content/sign-language-dataset-wlasl-videos/dataset/SL/theme/57746.mp4,57746.mp4
princess,/content/sign-language-dataset-wlasl-videos/dataset/SL/princess/44532.mp4,44532.mp4
princess,/content/sign-language-dataset-wlasl-videos/dataset/SL/princess/44534.mp4,44534.mp4
princess,/content/sign-language-dataset-wlasl-videos/dataset/SL/princess/44537.mp4,44537.mp4
overlook,/content/sign-language-dataset-wlasl-videos/dataset/SL/overlook/66253.mp4,66253.mp4
overlook,/content/sign-language-dataset-wlasl-videos/dataset/SL/overlook/40581.mp4,40581.mp4
overlook,/content/sign-language-dataset-wlasl-videos/dataset/SL/overlook/40578.mp4,40578.mp4
overlook,/content/sign-language-dataset-wlasl-videos/dataset/SL/overlook/40577.mp4,40577.mp4
overlook,/content/sign-language-dataset-wlasl-videos/dataset/SL/overlook/40579.mp4,40579.mp4
anyway,/content/sign-language-dataset-wlasl-videos/dataset/SL/anyway/02856.mp4,02856.mp4
anyway,/content/sign-language-dataset-wlasl-videos/dataset/SL/anyway/02852.mp4,02852.mp4
anyway,/content/sign-language-dataset-wlasl-videos/dataset/SL/anyway/02854.mp4,02854.mp4
anyway,/content/sign-language-dataset-wlasl-videos/dataset/SL/anyway/02851.mp4,02851.mp4
suffer,/content/sign-language-dataset-wlasl-videos/dataset/SL/suffer/55638.mp4,55638.mp4
suffer,/content/sign-language-dataset-wlasl-videos/dataset/SL/suffer/55636.mp4,55636.mp4
suffer,/content/sign-language-dataset-wlasl-videos/dataset/SL/suffer/55644.mp4,55644.mp4
suffer,/content/sign-language-dataset-wlasl-videos/dataset/SL/suffer/55640.mp4,55640.mp4
suffer,/content/sign-language-dataset-wlasl-videos/dataset/SL/suffer/55637.mp4,55637.mp4
minute,/content/sign-language-dataset-wlasl-videos/dataset/SL/minute/36248.mp4,36248.mp4
minute,/content/sign-language-dataset-wlasl-videos/dataset/SL/minute/36251.mp4,36251.mp4
minute,/content/sign-language-dataset-wlasl-videos/dataset/SL/minute/36245.mp4,36245.mp4
minute,/content/sign-language-dataset-wlasl-videos/dataset/SL/minute/36244.mp4,36244.mp4
minute,/content/sign-language-dataset-wlasl-videos/dataset/SL/minute/36243.mp4,36243.mp4
minute,/content/sign-language-dataset-wlasl-videos/dataset/SL/minute/66128.mp4,66128.mp4
minute,/content/sign-language-dataset-wlasl-videos/dataset/SL/minute/66127.mp4,66127.mp4
minute,/content/sign-language-dataset-wlasl-videos/dataset/SL/minute/36242.mp4,36242.mp4
minute,/content/sign-language-dataset-wlasl-videos/dataset/SL/minute/36249.mp4,36249.mp4
ahead,/content/sign-language-dataset-wlasl-videos/dataset/SL/ahead/01605.mp4,01605.mp4
ahead,/content/sign-language-dataset-wlasl-videos/dataset/SL/ahead/01599.mp4,01599.mp4
ahead,/content/sign-language-dataset-wlasl-videos/dataset/SL/ahead/01602.mp4,01602.mp4
ahead,/content/sign-language-dataset-wlasl-videos/dataset/SL/ahead/01598.mp4,01598.mp4
television,/content/sign-language-dataset-wlasl-videos/dataset/SL/television/57261.mp4,57261.mp4
television,/content/sign-language-dataset-wlasl-videos/dataset/SL/television/57271.mp4,57271.mp4
television,/content/sign-language-dataset-wlasl-videos/dataset/SL/television/57266.mp4,57266.mp4
television,/content/sign-language-dataset-wlasl-videos/dataset/SL/television/57265.mp4,57265.mp4
television,/content/sign-language-dataset-wlasl-videos/dataset/SL/television/57262.mp4,57262.mp4
television,/content/sign-language-dataset-wlasl-videos/dataset/SL/television/57263.mp4,57263.mp4
full,/content/sign-language-dataset-wlasl-videos/dataset/SL/full/23766.mp4,23766.mp4
full,/content/sign-language-dataset-wlasl-videos/dataset/SL/full/23771.mp4,23771.mp4
full,/content/sign-language-dataset-wlasl-videos/dataset/SL/full/23776.mp4,23776.mp4
